###########################################################################################
# VRS(N2/O2) correction spectra
#
# VRS (N2/O2) correction spectra, calculated from a solar atlas by [Chance and Kurucz 2010].
# The spectra were interpolated to a common wavelength grid with a spectral resolution of 0.01nm.
#  
#
# Columns:
# 1: Vacuum wavelengths [nm]
# 2: solar Intensity [Watts m-2 nm-1]
# 3: VRS scattered light intensity averaged over the complete phase function for one molecule of N2
# 4: VRS scattered light intensity averaged over the complete phase function for one molecule of O2
#
# To use these spectra, convolute both, the solar intensity and the VRS scattered light intensity
# with the instrument slit function. Then divide the convoluted VRS scattered light intensity by the
# convoluted solar spectrum.
#
# 
# Supplement file of Lampel et al., Atmos. Meas. Tech., 2015, "The impact of vibrational Raman scattering of air on DOAS measurements of atmospheric trace gases"
###########################################################################################

N2 and O2 VRS Spectrum
Unknown Units

  250.00   1.000000E+00   380.0000000000   500.0000000000   12001

  3.8085000e+002  9.0450200e-001  1.3558376e-029  2.8492224e-029
  3.8086000e+002  9.5180500e-001  1.4744363e-029  2.5931528e-029
  3.8087000e+002  1.0717200e+000  1.6126172e-029  2.2826331e-029
  3.8088000e+002  1.2361600e+000  1.6844469e-029  2.0404350e-029
  3.8089000e+002  1.3512300e+000  1.6484616e-029  1.9427466e-029
  3.8090000e+002  1.3619400e+000  1.5244761e-029  1.9824675e-029
  3.8091000e+002  1.3058800e+000  1.3549081e-029  2.0978294e-029
  3.8092000e+002  1.2668900e+000  1.1724935e-029  2.2203779e-029
  3.8093000e+002  1.3000300e+000  1.0174174e-029  2.3116799e-029
  3.8094000e+002  1.3880500e+000  9.4673565e-030  2.3885021e-029
  3.8095000e+002  1.4576400e+000  9.9672853e-030  2.5110598e-029
  3.8096000e+002  1.4521700e+000  1.1546405e-029  2.7172276e-029
  3.8097000e+002  1.3949100e+000  1.3742419e-029  2.9634064e-029
  3.8098000e+002  1.3628000e+000  1.6151844e-029  3.1465071e-029
  3.8099000e+002  1.3879200e+000  1.8577717e-029  3.1820914e-029
  3.8100000e+002  1.4260100e+000  2.0847595e-029  3.0534022e-029
  3.8101000e+002  1.4468700e+000  2.2730033e-029  2.8023699e-029
  3.8102000e+002  1.4783700e+000  2.4041539e-029  2.5034108e-029
  3.8103000e+002  1.5178200e+000  2.4780954e-029  2.2533000e-029
  3.8104000e+002  1.4909800e+000  2.5146468e-029  2.1546274e-029
  3.8105000e+002  1.3559800e+000  2.5397899e-029  2.2637164e-029
  3.8106000e+002  1.1894900e+000  2.5665648e-029  2.5375534e-029
  3.8107000e+002  1.1231600e+000  2.5950559e-029  2.8546832e-029
  3.8108000e+002  1.2158500e+000  2.6264043e-029  3.1088199e-029
  3.8109000e+002  1.4141000e+000  2.6678983e-029  3.2737381e-029
  3.8110000e+002  1.6209800e+000  2.7267396e-029  3.3725917e-029
  3.8111000e+002  1.7723900e+000  2.8021495e-029  3.4043935e-029
  3.8112000e+002  1.8522300e+000  2.8839993e-029  3.3290192e-029
  3.8113000e+002  1.8669400e+000  2.9556451e-029  3.1319683e-029
  3.8114000e+002  1.8198400e+000  3.0001984e-029  2.8904153e-029
  3.8115000e+002  1.7043600e+000  3.0052529e-029  2.7443251e-029
  3.8116000e+002  1.5269400e+000  2.9681762e-029  2.7731116e-029
  3.8117000e+002  1.3369300e+000  2.9014543e-029  2.9117449e-029
  3.8118000e+002  1.2113600e+000  2.8289079e-029  2.9994319e-029
  3.8119000e+002  1.1935600e+000  2.7604485e-029  2.9020040e-029
  3.8120000e+002  1.2590500e+000  2.6770608e-029  2.6011345e-029
  3.8121000e+002  1.3497700e+000  2.5548641e-029  2.2095281e-029
  3.8122000e+002  1.4205800e+000  2.3980771e-029  1.9197420e-029
  3.8123000e+002  1.4634100e+000  2.2431488e-029  1.8865434e-029
  3.8124000e+002  1.5150000e+000  2.1260139e-029  2.1091057e-029
  3.8125000e+002  1.6055300e+000  2.0474336e-029  2.4356903e-029
  3.8126000e+002  1.6834500e+000  1.9782336e-029  2.6922437e-029
  3.8127000e+002  1.6477500e+000  1.8927876e-029  2.8114722e-029
  3.8128000e+002  1.4715200e+000  1.8062112e-029  2.8535052e-029
  3.8129000e+002  1.2558700e+000  1.7847055e-029  2.9127086e-029
  3.8130000e+002  1.1428500e+000  1.9051482e-029  3.0063917e-029
  3.8131000e+002  1.1894200e+000  2.1773302e-029  3.0587848e-029
  3.8132000e+002  1.3434100e+000  2.5167444e-029  2.9944521e-029
  3.8133000e+002  1.5172700e+000  2.8120453e-029  2.8197564e-029
  3.8134000e+002  1.6488700e+000  2.9958963e-029  2.5979409e-029
  3.8135000e+002  1.7063200e+000  3.0592224e-029  2.3841879e-029
  3.8136000e+002  1.6718200e+000  3.0200135e-029  2.2152092e-029
  3.8137000e+002  1.5320100e+000  2.8976642e-029  2.1349431e-029
  3.8138000e+002  1.2899700e+000  2.7261163e-029  2.1842406e-029
  3.8139000e+002  9.9760300e-001  2.5718980e-029  2.3495681e-029
  3.8140000e+002  7.6005200e-001  2.5035602e-029  2.5429166e-029
  3.8141000e+002  6.6807200e-001  2.5335553e-029  2.6569602e-029
  3.8142000e+002  7.1275500e-001  2.5917150e-029  2.6525337e-029
  3.8143000e+002  7.9826500e-001  2.5659905e-029  2.5906710e-029
  3.8144000e+002  8.5319700e-001  2.3879950e-029  2.5676635e-029
  3.8145000e+002  8.9209600e-001  2.0932548e-029  2.6180614e-029
  3.8146000e+002  9.5537500e-001  1.7990948e-029  2.7008719e-029
  3.8147000e+002  1.0346500e+000  1.6151758e-029  2.7787468e-029
  3.8148000e+002  1.0798100e+000  1.5739051e-029  2.8736575e-029
  3.8149000e+002  1.0675400e+000  1.6430198e-029  3.0195187e-029
  3.8150000e+002  1.0481300e+000  1.7966300e-029  3.1960075e-029
  3.8151000e+002  1.0936100e+000  2.0314970e-029  3.3444776e-029
  3.8152000e+002  1.1985900e+000  2.3208182e-029  3.4166313e-029
  3.8153000e+002  1.2707200e+000  2.6079335e-029  3.3875041e-029
  3.8154000e+002  1.2244200e+000  2.8419246e-029  3.2567305e-029
  3.8155000e+002  1.0699500e+000  3.0052329e-029  3.0706204e-029
  3.8156000e+002  9.0754600e-001  3.1015520e-029  2.9293149e-029
  3.8157000e+002  8.3252500e-001  3.1310233e-029  2.9274489e-029
  3.8158000e+002  8.6442000e-001  3.0921078e-029  3.0645535e-029
  3.8159000e+002  9.7114500e-001  3.0042542e-029  3.2380690e-029
  3.8160000e+002  1.1064200e+000  2.9151588e-029  3.3410656e-029
  3.8161000e+002  1.2069700e+000  2.8756078e-029  3.3420359e-029
  3.8162000e+002  1.2117500e+000  2.9024762e-029  3.2758106e-029
  3.8163000e+002  1.1082600e+000  2.9721268e-029  3.1892729e-029
  3.8164000e+002  9.4005900e-001  3.0533206e-029  3.1018894e-029
  3.8165000e+002  7.6573800e-001  3.1294344e-029  3.0054372e-029
  3.8166000e+002  6.1681500e-001  3.1933829e-029  2.8874661e-029
  3.8167000e+002  4.9431900e-001  3.2333819e-029  2.7436047e-029
  3.8168000e+002  3.9759500e-001  3.2265452e-029  2.5653423e-029
  3.8169000e+002  3.4230000e-001  3.1469792e-029  2.3418585e-029
  3.8170000e+002  3.4332800e-001  2.9865732e-029  2.0934382e-029
  3.8171000e+002  3.9050800e-001  2.7729323e-029  1.8723896e-029
  3.8172000e+002  4.5678000e-001  2.5541820e-029  1.7152754e-029
  3.8173000e+002  5.3051700e-001  2.3585367e-029  1.6121947e-029
  3.8174000e+002  6.2731700e-001  2.1728298e-029  1.5339554e-029
  3.8175000e+002  7.6168200e-001  1.9693447e-029  1.4834939e-029
  3.8176000e+002  9.1338200e-001  1.7571798e-029  1.5096996e-029
  3.8177000e+002  1.0371400e+000  1.5921016e-029  1.6640742e-029
  3.8178000e+002  1.1077100e+000  1.5360490e-029  1.9408717e-029
  3.8179000e+002  1.1458700e+000  1.6102286e-029  2.2600361e-029
  3.8180000e+002  1.1989300e+000  1.7796456e-029  2.4974645e-029
  3.8181000e+002  1.2932400e+000  1.9781480e-029  2.5458245e-029
  3.8182000e+002  1.4010000e+000  2.1514125e-029  2.3970662e-029
  3.8183000e+002  1.4592600e+000  2.2788888e-029  2.1787179e-029
  3.8184000e+002  1.4233300e+000  2.3658378e-029  2.0671754e-029
  3.8185000e+002  1.2991700e+000  2.4293970e-029  2.1224774e-029
  3.8186000e+002  1.1421000e+000  2.4880284e-029  2.2182260e-029
  3.8187000e+002  1.0379200e+000  2.5515744e-029  2.1720116e-029
  3.8188000e+002  1.0540100e+000  2.6116306e-029  1.9383069e-029
  3.8189000e+002  1.1782200e+000  2.6423564e-029  1.6471443e-029
  3.8190000e+002  1.3191500e+000  2.6078717e-029  1.4831370e-029
  3.8191000e+002  1.3793500e+000  2.4699718e-029  1.5517792e-029
  3.8192000e+002  1.3315500e+000  2.2145115e-029  1.8255493e-029
  3.8193000e+002  1.2342500e+000  1.8833934e-029  2.1689146e-029
  3.8194000e+002  1.1706300e+000  1.5746851e-029  2.4165836e-029
  3.8195000e+002  1.1720400e+000  1.3878989e-029  2.4797111e-029
  3.8196000e+002  1.2151500e+000  1.3709192e-029  2.4116317e-029
  3.8197000e+002  1.2753100e+000  1.5173383e-029  2.3484823e-029
  3.8198000e+002  1.3402600e+000  1.7784783e-029  2.3711983e-029
  3.8199000e+002  1.3808200e+000  2.0781978e-029  2.4492497e-029
  3.8200000e+002  1.3578900e+000  2.3348474e-029  2.5109464e-029
  3.8201000e+002  1.2673100e+000  2.4893807e-029  2.5194097e-029
  3.8202000e+002  1.1469900e+000  2.5205505e-029  2.4626705e-029
  3.8203000e+002  1.0343200e+000  2.4550449e-029  2.3119132e-029
  3.8204000e+002  9.3633400e-001  2.3618334e-029  2.0391579e-029
  3.8205000e+002  8.4602700e-001  2.3126962e-029  1.6669821e-029
  3.8206000e+002  7.7157600e-001  2.3346036e-029  1.2703206e-029
  3.8207000e+002  7.2930800e-001  2.3952513e-029  9.4351259e-030
  3.8208000e+002  7.1217900e-001  2.4371481e-029  7.7542689e-030
  3.8209000e+002  6.8926900e-001  2.4287002e-029  8.2752726e-030
  3.8210000e+002  6.3779400e-001  2.3981632e-029  1.0997962e-029
  3.8211000e+002  5.5951700e-001  2.4107770e-029  1.5048677e-029
  3.8212000e+002  4.6840200e-001  2.5028342e-029  1.8959449e-029
  3.8213000e+002  3.7788600e-001  2.6359435e-029  2.1576842e-029
  3.8214000e+002  3.0376300e-001  2.7310161e-029  2.2887889e-029
  3.8215000e+002  2.6670600e-001  2.7423281e-029  2.3791362e-029
  3.8216000e+002  2.7998000e-001  2.6768907e-029  2.4962006e-029
  3.8217000e+002  3.3727000e-001  2.5624231e-029  2.6116289e-029
  3.8218000e+002  4.1962800e-001  2.4241261e-029  2.6334279e-029
  3.8219000e+002  5.0814000e-001  2.2974603e-029  2.4888643e-029
  3.8220000e+002  5.8535200e-001  2.2451555e-029  2.1807502e-029
  3.8221000e+002  6.4266200e-001  2.3139274e-029  1.7951791e-029
  3.8222000e+002  6.9989700e-001  2.4718135e-029  1.4758344e-029
  3.8223000e+002  7.9363200e-001  2.6265282e-029  1.3672423e-029
  3.8224000e+002  9.2462400e-001  2.6963729e-029  1.5340288e-029
  3.8225000e+002  1.0379000e+000  2.6645632e-029  1.9165325e-029
  3.8226000e+002  1.0694300e+000  2.5790231e-029  2.3699436e-029
  3.8227000e+002  1.0001800e+000  2.5145594e-029  2.7511036e-029
  3.8228000e+002  8.7503800e-001  2.5223481e-029  2.9805464e-029
  3.8229000e+002  7.8241900e-001  2.5952035e-029  3.0454311e-029
  3.8230000e+002  7.9367400e-001  2.6770080e-029  2.9723095e-029
  3.8231000e+002  9.0350000e-001  2.6992313e-029  2.8151434e-029
  3.8232000e+002  1.0410800e+000  2.6141520e-029  2.6550121e-029
  3.8233000e+002  1.1509300e+000  2.4114650e-029  2.5632246e-029
  3.8234000e+002  1.2422500e+000  2.1352461e-029  2.5372037e-029
  3.8235000e+002  1.3397300e+000  1.8801234e-029  2.4991374e-029
  3.8236000e+002  1.4203900e+000  1.7323596e-029  2.3724926e-029
  3.8237000e+002  1.4335000e+000  1.6973154e-029  2.1511116e-029
  3.8238000e+002  1.3634900e+000  1.6852454e-029  1.9002383e-029
  3.8239000e+002  1.2559300e+000  1.5867721e-029  1.7004370e-029
  3.8240000e+002  1.1865400e+000  1.3769641e-029  1.5839274e-029
  3.8241000e+002  1.1996900e+000  1.1379998e-029  1.5122076e-029
  3.8242000e+002  1.2707400e+000  9.9205356e-030  1.4197535e-029
  3.8243000e+002  1.3277000e+000  1.0114656e-029  1.2791711e-029
  3.8244000e+002  1.3136000e+000  1.1714036e-029  1.1084219e-029
  3.8245000e+002  1.2370300e+000  1.3781122e-029  9.3466457e-030
  3.8246000e+002  1.1521600e+000  1.5548421e-029  7.8038887e-030
  3.8247000e+002  1.0813800e+000  1.7060881e-029  6.7616367e-030
  3.8248000e+002  9.9721700e-001  1.8904648e-029  6.5721725e-030
  3.8249000e+002  8.8990400e-001  2.1433747e-029  7.3170298e-030
